medium,Wulumuqi Air Base,43.95029831,87.07859802,2425,AS,CN,CN-65,,,,
medium,Wunstorf Airport,52.45729828,9.4271698,187,EU,DE,DE-NI,,ETNW,,
medium,Wuwei Air Base,37.98830032,102.5670013,,AS,CN,CN-62,,,,
medium,Wynyard Airport,-40.99890137,145.7310028,62,OC,AU,AU-TAS,Burnie,YWYY,BWT,
medium,Xangongo Airport,-16.7553997,14.96529961,3635,AF,AO,AO-CNN,Xangongo,FNXA,XGN,
medium,Xian Air Base,34.15390015,108.598999,,AS,CN,CN-61,,,,
medium,Xiangyun Midu Air Base,25.44529915,100.7350006,,AS,CN,CN-53,,,,
medium,Xiaogan Air Base,30.95439911,113.9110031,,AS,CN,CN-42,,,,
medium,Xichang Qingshan Airport,27.9890995,102.1839981,5112,AS,CN,CN-51,Xichang,ZUXC,XIC,
medium,Xiguan Airport,34.37670135,109.1200027,,AS,CN,CN-61,Xi'an,ZLSN,SIA,
medium,Xilinhot Airport,43.91559982,115.9639969,,AS,CN,CN-15,Xilinhot,ZBXH,XIL,
medium,Xincheng Air Base,25.54829979,114.6190033,,AS,CN,CN-36,,,,
medium,Xingcheng Air Base,40.58029938,120.697998,30,AS,CN,CN-21,,ZYXC,XEN,
medium,Xingyi Airport,25.08638889,104.9594444,4150,AS,CN,CN-52,Xingyi,ZUYI,ACX,
medium,Xining Caojiabu Airport,36.52750015,102.0429993,,AS,CN,CN-63,Xining,ZLXN,XNN,
medium,Xishuangbanna Gasa Airport,21.97389984,100.7600021,1815,AS,CN,CN-53,Jinghong,ZPJH,JHG,
medium,Xoxocotlán International Airport,16.99990082,-96.72660065,4989,NA,MX,MX-OAX,Oaxaca,MMOX,OAX,
medium,Xuzhou Daguozhang Air Base,34.05889893,117.5579987,,AS,CN,CN-32,,,,
medium,Xuzhou Guanyin Airport,34.059056,117.555278,,AS,CN,CN-32,Xuzhou,ZSXZ,XUZ,
medium,Xuzhou Jiulishan Air Base,34.23059845,117.2460022,,AS,CN,CN-32,,,,
medium,Yacuiba Airport,-21.96089935,-63.65169907,2112,SA,BO,BO-T,Yacuíba,SLYA,BYC,
medium,Yaerbashi Test Range,43.07720184,92.80809784,,AS,CN,CN-65,,,,
medium,Yakima Air Terminal McAllister Field,46.56819916,-120.5439987,1099,NA,US,US-WA,Yakima,KYKM,YKM,YKM
medium,Yakubu Gowon Airport,9.639829636,8.869050026,4232,AF,NG,NG-PL,Jos,DNJO,JOS,
medium,Yakushima Airport,30.38559914,130.6589966,124,AS,JP,JP-46,Yakushima,RJFC,KUM,
medium,Yakutat Airport,59.50329971,-139.6600037,33,NA,US,US-AK,Yakutat,PAYA,YAK,YAK
medium,Yakutsk Airport,62.09329987,129.7709961,325,AS,RU,RU-SA,Yakutsk,UEEE,YKS,
medium,Yamagata Airport,38.41189957,140.3710022,353,AS,JP,JP-06,Yamagata,RJSC,GAJ,
medium,Yamaguchi Ube Airport,33.93000031,131.279007,23,AS,JP,JP-35,Ube,RJDC,UBJ,
medium,Yamburg Airport,67.98666382,75.09999847,108,AS,RU,RU-YAN,Yamburg,,,
medium,Yamoussoukro Airport,6.903170109,-5.365580082,699,AF,CI,CI-07,Yamoussoukro,DIYO,ASK,
medium,Yangcun Air Base,39.37329865,117.0950012,,AS,CN,CN-12,,,,
medium,Yangyang International Airport,38.06129837,128.6690063,241,AS,KR,KR-42,Sokcho / Gangneung,RKNY,YNY,
medium,Yanji Chaoyangchuan Airport,42.88280106,129.451004,624,AS,CN,CN-22,Yanji,ZYYJ,YNJ,
medium,Yanliang Air Base,34.64390182,109.2429962,,AS,CN,CN-61,,,,
medium,Yantai Laishan Airport,37.40169907,121.3720016,59,AS,CN,CN-37,Yantai,ZSYT,YNT,
medium,Yao Airport,34.59629822,135.6029968,39,AS,JP,JP-27,Yao,RJOY,,
medium,Yaoundé Airport,3.83604002,11.52350044,2464,AF,CM,CM-CE,Yaoundé,FKKY,YAO,
medium,Yaoundé Nsimalen International Airport,3.722559929,11.5532999,2278,AF,CM,CM-CE,Yaoundé,FKYS,NSI,
medium,Yap International Airport,9.49890995,138.0829926,91,OC,FM,FM-YAP,Yap Island,PTYA,YAP,T11
medium,Yariguíes Airport,7.02433,-73.8068,412,SA,CO,CO-SAN,Barrancabermeja,SKEJ,EJA,EJA
medium,Yarmouth Airport,43.82690048,-66.08809662,141,NA,CA,CA-NS,Yarmouth,CYQI,YQI,
medium,Yaroslavl Levtsovo Air Base,57.73109818,40.05500031,331,EU,RU,RU-YAR,Yaroslavl,,,
medium,Yasouj Airport,30.70050049,51.54510117,5939,AS,IR,IR-18,,OISY,,
medium,Yecheon Airport,36.63190079,128.3549957,354,AS,KR,KR-47,,RKTY,YEC,
medium,Yelizovo Airport,53.16790009,158.4539948,131,AS,RU,RU-KAM,Petropavlovsk-Kamchatsky,UHPP,PKC,
medium,Yellowknife Airport,62.46279907,-114.4400024,675,NA,CA,CA-NT,Yellowknife,CYZF,YZF,
medium,Yellowstone Airport,44.68840027,-111.1179962,6649,NA,US,US-MT,West Yellowstone,KWYS,WYS,WYS
medium,Yellowstone Regional Airport,44.52019882,-109.0240021,5102,NA,US,US-WY,Cody,KCOD,COD,COD
medium,Yeltsovka Airport,55.0923996,83.00450134,617,AS,RU,RU-NVS,Novosibirsk,UNNE,,
medium,Yenbo Airport,24.14419937,38.06340027,26,AS,SA,SA-03,,OEYN,YNB,
medium,Yengema Airport,8.610469818,-11.04539967,1300,AF,SL,SL-E,Yengema,GFYE,WYE,
medium,Yeniseysk Airport,58.4742012,92.11250305,253,AS,RU,RU-KYA,Yeniseysk,UNII,EIE,
medium,Yeosu Airport,34.84230042,127.6169968,53,AS,KR,KR-46,Yeosu,RKJY,RSU,
medium,Yermolino Airport,55.22833252,36.60833359,640,EU,RU,RU-KLU,Balabanovo,UUWE,,
medium,Yeysk Airport,46.68,38.21,60,EU,RU,RU-KDA,Yeysk,URKE,EIK,
medium,Yichang Airport,30.55654972,111.4799883,,AS,CN,CN-42,Yichang,ZHYC,YIH,
medium,Yidu Air Base,36.59140015,118.5270004,,AS,CN,CN-37,,,,
medium,Yinchuan Airport,38.48189926,106.0090027,,AS,CN,CN-64,Yinchuan,ZLIC,INC,
medium,Yingchenzi/Xinzhaizi-Dalian Air Base,39.01060104,121.3899994,,AS,CN,CN-21,,,,
medium,Yiwu Airport,29.34469986,120.0319977,262,AS,CN,CN-33,Yiwu,ZSYW,YIW,
medium,Ylivieska Airport,64.0605011,24.7159996,252,EU,FI,FI-OL,,EFYL,YLI,
medium,Yola Airport,9.25755024,12.43039989,599,AF,NG,NG-AD,Yola,DNYO,YOL,
medium,Yonaguni Airport,24.46689987,122.9779968,70,AS,JP,JP-47,,ROYN,OGN,
medium,Yongning Air Base,40.50310135,116.1080017,,AS,CN,CN-11,Yongning,,,
medium,York Landing Airport,56.08940125,-96.08920288,621,NA,CA,CA-MB,York Landing,CZAC,ZAC,
medium,Yorkton Municipal Airport,51.26470184,-102.461998,1635,NA,CA,CA-SK,Yorkton,CYQV,YQV,
medium,Yoron Airport,27.04400063,128.4019928,52,AS,JP,JP-46,Yoronjima,RORY,RNJ,
medium,Yoshkar-Ola Airport,56.70059967,47.90470123,348,EU,RU,RU-ME,Yoshkar-Ola,UWKJ,JOK,
medium,Young Airport,-34.25559998,148.2480011,1267,OC,AU,AU-NSW,,YYNG,NGA,
medium,Youngstown Warren Regional Airport,41.26070023,-80.67910004,1192,NA,US,US-OH,Youngstown/Warren,KYNG,YNG,YNG
medium,Ysterplaat Air Force Base,-33.90019989,18.49830055,52,AF,ZA,ZA-WC,Cape Town,FAYP,,
medium,Yuanmou Air Base,25.73749924,101.8820038,,AS,CN,CN-53,,,,
medium,Yuba County Airport,39.09780121,-121.5699997,64,NA,US,US-CA,Marysville,KMYV,,MYV
medium,Yubileyniy Airfield,46.05500031,63.25,328,AS,KZ,KZ-BAY,Baikonur,UAON,,
medium,Yugorsk Sovetsky Air Base,61.2682991,63.13830185,374,AS,RU,RU-KHM,Yugorsk,,,
medium,Yuma Auxiliary AAF #2,32.548984,-114.511383,,NA,US,US-AZ,,,,
medium,Yuma MCAS/Yuma International Airport,32.65660095,-114.6060028,213,NA,US,US-AZ,Yuma,KNYL,YUM,NYL
medium,Yushu Batang Airport,32.83638889,97.03638889,12816,AS,CN,CN-63,Yushu,ZYLS,YUS,
medium,Yuzhno-Sakhalinsk Airport,46.88869858,142.7180023,59,AS,RU,RU-SAK,Yuzhno-Sakhalinsk,UHSS,UUS,
medium,Zabol Airport,31.09830093,61.54389954,1628,AS,IR,IR-13,,OIZB,ACZ,
medium,Zabrat Airport,40.49554222,49.97680664,36,AS,AZ,AZ-BA,Baku,,ZXT,
medium,Zahedan International Airport,29.47570038,60.90620041,4564,AS,IR,IR-13,Zahedan,OIZH,ZAH,
medium,Zamboanga International Airport,6.922420025,122.0599976,33,AS,PH,PH-ZAS,Zamboanga City,RPMZ,ZAM,
medium,Zanesville Municipal Airport,39.94440079,-81.89209747,900,NA,US,US-OH,Zanesville,KZZV,ZZV,ZZV
medium,Zanjan Airport,36.77370071,48.3594017,5382,AS,IR,IR-11,Zanjan,OITZ,JWN,
medium,Zapala Airport,-38.9754982,-70.11360168,3330,SA,AR,AR-Q,Zapala,SAHZ,APZ,ZAP
medium,Zaporizhzhia International Airport,47.86700058,35.31570053,373,EU,UA,UA-23,Zaporizhia,UKDE,OZH,
medium,Zaragoza Air Base,41.66619873,-1.04155004,863,EU,ES,ES-AR,Zaragoza,LEZG,ZAZ,
medium,Zaria Airport,11.13020039,7.685810089,2170,AF,NG,NG-KD,Zaria,DNZA,ZAR,
medium,Zemunik Airport,44.10829926,15.34669971,289,EU,HR,HR-13,Zadar,LDZD,ZAD,
medium,Zenata – Messali El Hadj Airport,35.01670074,-1.450000048,814,AF,DZ,DZ-13,Tlemcen,DAON,TLM,
medium,Zerbst Airport,52.0008316,12.14861107,289,EU,DE,DE-ST,Zerbst/Anhalt,EDUZ,,
medium,Zero Airport,27.5883007,93.82810211,5403,AS,IN,IN-AR,,VEZO,ZER,
medium,Zhangiztobe Air Base,49.22000122,81.30999756,,AS,KZ,KZ-VOS,Zhangiztobe,,,
medium,Zhangjiakou Ningyuan Airport,40.73860168,114.9300003,2347,AS,CN,CN-13,Zhangjiakou,ZBZJ,ZQZ,
medium,Zhangshu Air Base,28.02169991,115.5510025,,AS,CN,CN-36,,,,
medium,Zhangye Southeast Air Base,38.80189896,100.6750031,,AS,CN,CN-62,,,YZY,
medium,Zhanjiang Airport,21.21439934,110.3580017,,AS,CN,CN-44,Zhanjiang,ZGZJ,ZHA,
medium,Zheleznogorsk Airport,56.48770142,104.1060028,1946,AS,RU,RU-IRK,Zheleznogorsk-Ilimsky,UIBV,,
medium,Zherdevka Air Base,51.83330154,41.54999924,489,EU,RU,RU-TAM,Zherdevka,,,
medium,Zhezkazgan Airport,47.70830154,67.73329926,1250,AS,KZ,KZ-KAR,Zhezkazgan,UAKD,DZN,
medium,Zhigansk Airport,66.79650116,123.3610001,292,AS,RU,RU-SA,Zhigansk,UEVV,,
medium,Zhijiang Airport,27.44111111,109.7,882,AS,CN,CN-43,Huaihua,ZGCJ,HJJ,
medium,Zhob Airport,31.35840034,69.46360016,4728,AS,PK,PK-BA,Fort Sandeman,OPZB,PZH,
medium,Zhongwei Shapotou Airport,37.573125,105.154454,8202,AS,CN,CN-64,Zhongwei,ZLZW,ZHY,
medium,Zhovtneve Air Base,45.63999939,28.67000008,,EU,UA,UA-51,Bolgrad,,,
medium,Zhucheng Air Base,36.02750015,119.439003,,AS,CN,CN-37,,,,
medium,Zhuhai Airport,22.00639915,113.3759995,,AS,CN,CN-44,Zhuhai,ZGSD,ZUH,
medium,Zielona Góra-Babimost Airport,52.13850021,15.7986002,194,EU,PL,PL-LB,Babimost,EPZG,IEG,
medium,Ziguinchor Airport,12.55560017,-16.28179932,75,AF,SN,SN-ZG,Ziguinchor,GOGG,ZIG,
medium,Zinder Airport,13.77900028,8.98375988,1516,AF,NE,NE-7,Zinder,DRZR,ZND,
medium,Zona da Mata Regional Airport,-21.5130558,-43.17305756,1348,SA,BR,BR-MG,Juiz De Fora,SBZM,IZA,
medium,Zona da Mata Regional Airport,-21.5130558,-43.17305756,1348,SA,BR,BR-MG,Juiz de Fora,SBZM,IZA,
medium,Zumbi dos Palmares Airport,-9.510809898,-35.79169846,387,SA,BR,BR-AL,Maceió,SBMO,MCZ,
medium,Zunhua Air Base,40.10250092,117.887001,,AS,CN,CN-13,,,,
medium,Zunyi Xinzhou Airport,27.5895,107.0007,2920,AS,CN,CN-52,Zunyi,ZUZY,ZYI,
medium,Zuoying Naval Airfield,22.70499992,120.2809982,,AS,TW,TW-KHH,Kaohsiung City,,,
medium,Zyryanka Airport,65.73670197,150.7050018,181,AS,RU,RU-SA,Zyryanka,UESU,,
medium,[Duplicate] Gu-Lian Airport,52.91277778,122.43,1836,AS,CN,CN-23,Mohe,ZYMH,OHE,
medium,[Duplicate] Gu-Lian Airport,52.91277778,122.43,1836,AS,CN,CN-23,Mohe,ZYMH,OHE,
medium,Ástor Piazzola International Airport,-37.9342,-57.5733,72,SA,AR,AR-B,Mar del Plata,SAZM,MDQ,MDP
medium,Ämari Air Base,59.26029968,24.20849991,65,EU,EE,EE-37,Keila,EEEI,,
medium,Ängelholm-Helsingborg Airport,56.29610062,12.84710026,68,EU,SE,SE-M,Ängelholm,ESTA,AGH,
medium,Ålesund Airport,62.5625,6.119699955,69,EU,NO,NO-15,Ålesund,ENAL,AES,
medium,Åmsele Air Base,64.57060242,19.31410027,,EU,SE,SE-AC,Åmsele,ESUA,,
medium,Çanakkale Airport,40.13769913,26.42679977,23,AS,TR,TR-17,Çanakkale,LTBH,CKZ,
medium,Çardak Airport,37.78559875,29.70129967,2795,AS,TR,TR-20,Denizli,LTAY,DNZ,
medium,Çiğli Airport,38.51300049,27.01009941,16,AS,TR,TR-35,,LTBL,IGL,
medium,Çukurhisar Airport,39.84389877,30.96800041,,AS,TR,TR-26,Alpu,,,
medium,Épinal-Mirecourt Airport,48.32500076,6.069980145,1084,EU,FR,FR-M,Épinal/Mirecourt,LFSG,EPL,
medium,Étain-Rouvres Air Base,49.22689819,5.67222023,770,EU,FR,FR-M,Étain/Rouvres,LFQE,,
medium,Évreux-Fauville (BA 105) Air Base,49.02870178,1.219859958,464,EU,FR,FR-Q,Évreux/Fauville,LFOE,EVX,
medium,Ísafjörður Airport,66.05809784,-23.13529968,8,EU,IS,IS-4,Ísafjörður,BIIS,IFJ,
medium,Île Art - Waala Airport,-19.72060013,163.6609955,306,OC,NC,NC-U-A,Waala,NWWC,BMY,
medium,Île d'Yeu Airport,46.71860123,-2.391109943,79,EU,FR,FR-R,Île d'Yeu,LFEY,IDY,
medium,Île des Pins Airport,-22.58889961,167.4559937,315,OC,NC,NC-U-A,Île des Pins,NWWE,ILP,
medium,Îles-de-la-Madeleine Airport,47.42470169,-61.77809906,35,NA,CA,CA-QC,Îles-de-la-Madeleine,CYGR,YGR,
medium,Örebro Airport,59.22370148,15.03800011,188,EU,SE,SE-T,Örebro,ESOE,ORB,
medium,Örnsköldsvik Airport,63.40829849,18.98999977,354,EU,SE,SE-Y,Örnsköldsvik,ESNO,OER,
medium,Östersund Airport,63.19440079,14.50030041,1233,EU,SE,SE-Z,Östersund,ESNZ,OSD,
medium,Ørland Airport,63.69889832,9.604000092,28,EU,NO,NO-16,Ørland,ENOL,OLA,
medium,Čáslav Air Base,49.93970108,15.3817997,794,EU,CZ,CZ-ST,Čáslav,LKCV,,
medium,Đakovica Airfield,42.43519974,20.42740059,1370,EU,KS,KS-U-A,Gjakovë,,,LYDK
medium,İncirlik Air Base,37.0021019,35.42589951,238,AS,TR,TR-01,Adana,LTAG,UAB,
medium,Łódź Władysław Reymont Airport,51.72190094,19.3980999,604,EU,PL,PL-LD,Łódź,EPLL,LCJ,
medium,Şanlıurfa Airport,37.09429932,38.8470993,1483,AS,TR,TR-63,Şanlıurfa,LTCH,SFQ,
medium,Şanlıurfa GAP Airport,37.44566345,38.89559174,2708,AS,TR,TR-63,Şanlıurfa,LTCS,GNY,
medium,Šiauliai International Airport,55.89390182,23.39500046,443,EU,LT,LT-SA,Šiauliai,EYSA,SQQ,
medium,Žilina Airport,49.23149872,18.6135006,1020,EU,SK,SK-ZI,Žilina,LZZI,ILZ,
small,"""Der Dingel"" Airfield",51.536,9.3805,718,EU,DE,DE-HE,Hofgeismar,,,
small,"11312 Indian Trail,",32.9024467,-96.8876631,,NA,US,US-U-A,,,,
small,"Aerodrom ""13.Maj""",44.87644444,20.30591667,260,EU,RS,RS-00,,,,
small,"Agdenes Airfield, Breivika",63.62888718,9.727499962,260,EU,NO,NO-16,Agdenes,,,
small,"Airnautique, Inc. Airport",34.37789917,-82.9457016,720,NA,US,US-GA,Hartwell,0GA2,,0GA2
small,"Banda Airport, Kepulauan",5.116670132,97.11669922,49,AS,ID,ID-MA,Banda Island,WAPC,,
small,"Campo di Volo ""Il Cherubino""",37.59440976,14.88025188,720,EU,IT,IT-82,Santa Maria di Licodia,,,
small,"Campo volo ""Il Laghetto""",44.77733333,8.1295,450,EU,IT,IT-21,Castagnole Lanze (AT),,,
small,"Choreti, Bolivia, South America Airport",-13.51449966,-64.96520233,656,SA,BO,BO-B,Mamore,SLCT,,
small,"Costello Island, Inc Airport",32.89870071,-98.46009827,1020,NA,US,US-TX,Graham,4TA3,,4TA3
small,"Delle, Utah",40.76255234,-112.7872968,,NA,US,US-UT,"Salt Lake City, UT",,,
small,"Dewitt Field,Old Town Municipal Airport",44.95280075,-68.67430115,126,NA,US,US-ME,Old Town,KOLD,OLD,OLD
small,"Faith Cattle Company, Longfellow Ranch Airport",30.30019951,-102.7170029,3900,NA,US,US-TX,Fort Stockton,8TE6,,8TE6
small,"Farwell Spraying Service, Inc Airport",34.38230133,-103.0179977,4115,NA,US,US-TX,Farwell,30XS,,30XS
small,"Fazenda São José ""OB"" Airport",-21.42519951,-46.75429916,2585,SA,BR,BR-SP,Tapiratiba,SDOB,,SDOB
small,"Fly ""N"" K Airport",35.21549988,-91.80780029,400,NA,US,US-AR,Searcy,26AR,,26AR
small,"Grong Airfield, Bjørgan",64.39530945,12.34107971,550,EU,NO,NO-17,Grong,,,
small,"Hamilton Aircraft, Inc Airport",32.73199844,-102.9440002,3520,NA,US,US-TX,Seminole,5TA0,,5TA0
small,"Hernando Village Airpark, Inc Airport",34.7981987,-90.03700256,242,NA,US,US-MS,Hernando,H75,,H75
small,"Holict ""Private"" Airport",31.42690086,-96.97969818,425,NA,US,US-TX,Riesel,XA15,,XA15
small,"Ineu ""King's Land"" field",47.079167,22.100278,498,EU,RO,RO-BN,,,,
small,"Jan Mayen, Jan Mayensfield",70.96111111,-8.575833333,39,EU,NO,NO-22,,ENJA,,
small,"Kopal,Hospet Airport",15.358334,76.51667,1698,AS,IN,IN-KA,Hospete,,,VOHP
small,"Mangole Airport, Falabisahaya",-1.87579,125.8300018,889,AS,ID,ID-MU,Mangole Island,WAPE,MAL,
small,"Meråker Airfield, Øian",63.37083435,11.8125,1010,EU,NO,NO-16,Meråker,,,
small,"Morsø Airport, Tødsø",56.82440186,8.786669731,53,EU,DK,DK-81,Morsø,EKNM,,
small,"Noto Hadinegoro, Jember Airport",-8.238055556,113.6944444,,AS,ID,ID-JI,Jember,,,
small,"Ny-Ålesund Airport, Hamnerabben",78.92749786,11.8743,50,EU,NO,NO-21,Ny-Ålesund,ENAS,,
small,"Oesman Sadik Airport, Labuha",-0.635258973,127.5019989,49,AS,ID,ID-MU,Labuha-Halmahera Island,WAPH,LAH,
small,"Rena Airfield, Landsørkje",61.18611145,11.37250042,828,EU,NO,NO-04,Åmot,,,
small,"Ringebu Airfield, Frya",61.54544067,10.06158829,571,EU,NO,NO-05,Frya,ENRI,,
small,"SANGGU Airport, Buntok",-1.66929996,114.8980026,23,AS,ID,ID-KT,Buntok,WAOU,,
small,"Salangen Airfield, Elvenes",68.87069702,17.97839928,27,EU,NO,NO-19,Salangen,,,
small,"Sandane Airport, Anda",61.83000183,6.105830193,196,EU,NO,NO-14,Sandane,ENSD,SDN,
small,"Santa Rita, Ituango Airport",7.333333,-75.6,6406,SA,CO,CO-ANT,"Santa Rita, Ituango",,,STR
small,"Seymour Air Park, Inc. Airport",35.8117981,-83.77459717,1000,NA,US,US-TN,Sevierville,TN20,,TN20
small,"Shompole (""All"" weather) Airport",-1.975582957,36.04838943,2000,AF,KE,KE-700,Shompole,,,
small,"Snåsa Airfield, Grønøra",64.18358612,12.17147827,89,EU,NO,NO-17,Snåsa,ENGS,,
small,"Trakenai, Kalvarija",-0.15861491,-0.064544678,220,EU,LT,LT-MR,,,,
small,"Ultraflyte, Inc Ultralightport",46.66519928,-94.34329987,1270,NA,US,US-MN,Jenkins,MY62,,MY62
small,"Union County, Troy Shelton Field",34.68700027,-81.6411972,610,NA,US,US-SC,Union,K35A,,35A
small,"Valle Airfield, Åraksøyne",59.03172302,7.55490303,771,EU,NO,NO-09,,ENVE,,
small,"Wahai,Seram Island",-2.8114,129.484,558,AS,ID,ID-MA,Seram Island,WAPV,WBA,
small,"Wellsville Municipal Arpt,Tarantine Field",42.10950089,-77.98999786,2124,NA,US,US-NY,Wellsville,KELZ,ELZ,ELZ
small,(Duplicate}Balikpapan Airport,-1.266667008,116.8833313,8,AS,ID,ID-KI,Seppingan-Borneo Island,WRLL,,
small,02 Ranch Airport,29.87490082,-103.6969986,3799,NA,US,US-TX,Alpine,46TE,,46TE
small,100 Aker Wood Airport,35.77280045,-84.76529694,809,NA,US,US-TN,Spring City,TN41,,TN41
small,13 De Diciembre Airport,-45.9033,-67.5564,170,SA,AR,AR-U,Comodoro Rivadavia,,,ICO
small,14 Bis Airport,-23.21416664,-51.18583298,1932,SA,BR,BR-PR,Londrina,SSOK,,
small,1669 Diamondview Road Private Strip,45.31809998,-76.05599976,,NA,CA,CA-ON,Carp,,,
small,1797 Diamondview Road Private Strip,45.33111954,-76.0729599,,NA,CA,CA-ON,Carp,,,
small,2 X 4 Ranch Airport,32.78010178,-104.3809967,3360,NA,US,US-NM,Artesia,NM47,,NM47
small,28 De Noviembre Airport,-51.60919952,-72.22170258,895,SA,AR,AR-Z,El Turbio,SAWT,RYO,BIO
small,29NC Airport,35.31169891,-81.62529755,930,NA,US,US-NC,Shelby,29NC,,29NC
small,3 Rivers Recreation Area Airport,44.55789948,-121.401001,2695,NA,US,US-OR,Culver,OG00,,OG00
small,3-I Rocker Ranch Airport,40.41559982,-109.3440018,4865,NA,US,US-UT,Jensen,UT79,,UT79
small,3-M's Airport,33.18579865,-84.36810303,890,NA,US,US-GA,Williamson,96GA,,96GA
small,33 Strip,37.67050171,-121.3280029,81,NA,US,US-CA,Tracy,CA54,,CA54
small,4 Winds Aerodrome,39.82500076,-86.88330078,810,NA,US,US-IN,Roachdale,IN45,,IN45
small,4-G Ranch Airport,27.38360023,-98.30999756,272,NA,US,US-TX,Premont,XS50,,XS50
small,4-Shipp Airport,34.03775,-98.496,1004,NA,US,US-TX,Burkburnett,4XA5,,4XA5
small,4B Ranch Airport,32.40990067,-91.34870148,80,NA,US,US-LA,Tendal,9LS9,,9LS9
small,4M Ranch Airfield,30.021,-101.573056,1824,NA,US,US-TX,Langtry,48TE,,48TE
small,5 Lakes Airport,39.91279984,-77.53279877,819,NA,US,US-PA,Fayetteville,PA81,,PA81
small,5-D Ranch Airport,39.32830048,-97.06089783,1190,NA,US,US-KS,Clay Center,63KS,,63KS
small,5B Ranch Airport,35.72980118,-97.54139709,1085,NA,US,US-OK,Edmond,1OK8,,1OK8
small,6666 Ranch Airport,33.64120102,-100.3479996,1775,NA,US,US-TX,Guthrie,6TE6,,6TE6
small,7 Bays Airport,47.85100174,-118.3300018,1580,NA,US,US-WA,Davenport,73WA,,73WA
small,7-H Skeet Club Inc. Field,40.63899994,-78.58139801,1605,NA,US,US-PA,Patton,PS53,,PS53
small,7-M Ranch Airport,38.73160172,-122.5630035,1153,NA,US,US-CA,Middletown,81CA,,81CA
small,74 Ranch Airport,28.68490028,-98.38279724,320,NA,US,US-TX,Campbellton,0XA5,,0XA5
small,7R Ranch Airport,34.9355011,-119.4520035,3176,NA,US,US-CA,Cuyama,CL25,,CL25
small,85th Avenue Airstrip,29.48500061,-82.02200317,80,NA,US,US-FL,Orange Springs,FD02,,FD02
small,A & L Airport,37.55220032,-87.27140045,465,NA,US,US-KY,Calhoun,96KY,,96KY
small,A & P Airpark,30.72710037,-91.14859772,140,NA,US,US-LA,Slaughter,LS77,,LS77
small,A A Ranch Airport,41.15829849,-106.5579987,7880,NA,US,US-WY,Encampment,WY11,,WY11
small,A G A Farms Airport,40.42570114,-75.23239899,450,NA,US,US-PA,Perkasie,61PN,,61PN
small,A J's Airport,35.020401,-93.06490326,370,NA,US,US-AR,Casa,6AR2,,6AR2
small,A L Mangham Jr. Regional Airport,31.57799911,-94.70950317,355,NA,US,US-TX,Nacogdoches,KOCH,,OCH
small,A M I G O For Christ Airport,32.66040039,-97.84200287,840,NA,US,US-TX,Weatherford,2TA9,,2TA9
small,A P Hill Aaf (Fort A P Hill) Airport,38.06890106,-77.31829834,220,NA,US,US-VA,Fort A. P. Hill,KAPH,APH,APH
small,A W Ranch Airport,29.25860023,-98.45839691,540,NA,US,US-TX,San Antonio,XS79,,XS79
small,A Z Minerals Corporation Airport,37.12080002,-109.9860001,5315,NA,US,US-UT,Mexican Hat,03UT,,03UT
small,A&A Flying Service Airport,29.53630066,-95.26409912,49,NA,US,US-TX,Pearland,XS39,,XS39
small,A-306 Airport,37.88380051,127.7180023,245,AS,KR,KR-42,Chun Chon City,RKNC,QUN,
small,A.C. Miller Airport,41.73749924,-84.56490326,944,NA,US,US-MI,Frontier,MI21,,MI21
small,A.R.S. Sport Strip,44.66659927,-93.78359985,955,NA,US,US-MN,Belle Plaine,7Y7,,7Y7
small,ACQUI TERME,44.67748795,8.501240015,430,EU,IT,IT-21,Acqui Terme (AL),,,
small,AJ Eisenberg Airport,48.25149918,-122.6740036,193,NA,US,US-WA,Oak Harbor,KOKH,ODW,OKH
small,ALPE MEGGIANA,45.74583333,8.045555556,5344,EU,IT,IT-U-A,Piode (VC),,,
small,ANGIALE,44.83361111,7.530555556,843,EU,IT,IT-21,Vigone (TO),,,
small,APLIC Aviação Agrícola Ltda Airport,-22.30666733,-54.82444382,1405,SA,BR,BR-MS,Dourados,SSIC,,
small,ASTIGIANA,44.88880638,8.354866505,469,EU,IT,IT-21,Castello D'Annone (AT),,,
small,ATK/Thiokol Airport,41.7166667,-112.4472222,4480,NA,US,US-UT,Howell,07UT,,07UT
small,Aachen-Merzbrück Airport,50.82305527,6.186388969,623,EU,DE,DE-NW,Aachen,EDKA,AAH,
small,Aalen-Heidenheim/Elchingen Airport,48.77777863,10.26472187,1916,EU,DE,DE-BW,Aalen,EDPA,,
small,Aamby Valley Airport,18.60961667,73.37758333,2262,AS,IN,IN-MM,Aamby Valley City,,,
small,Aaron Penston Field,36.66600037,-78.72250366,413,NA,US,US-VA,South Boston,1VA7,,1VA7
small,Aaron's Field,40.86249924,-98.06420135,1825,NA,US,US-NE,Aurora,14NE,,14NE
small,Aars Airport,56.84690094,9.458609581,119,EU,DK,DK-81,Aars,EKVH,,
small,Aavahelukka Airport,67.60359955,23.97170067,738,EU,FI,FI-LL,,EFAA,,
small,Aba Airport,-12.16027832,-45.02249908,1682,SA,BR,BR-BA,Barreiras,SNDH,,
small,Aba Airport,3.900000095,30.25,3051,AF,CD,CD-OR,Aba,FZJF,,
small,Abaco I Walker C Airport,27.26670074,-78.39969635,10,NA,BS,BS-GT,,MYAW,WKR,
